331.2182; 339.0688; 0.0488; 0.0000; -361.5382; 0.1940
331.5182; 676.7994; 0.0163; 10.0000; -361.5162; 0.1940
331.8181; 1011.8591; 0.0488; 0.0000; -361.5382; 0.1940
332.1181; 1342.9252; 0.0000; 1.0000; -361.5162; 0.1940
332.4181; 1668.6913; 0.0651; 0.0000; -361.5162; 0.1940
332.7181; 1987.8717; 0.0488; -16.0000; -361.5382; 0.1940
333.0181; 2299.2070; 0.0651; 0.0000; -361.5382; 0.1940
333.3181; 2601.4685; 0.0488; 0.0000; -361.5162; 0.1940
333.6181; 2893.4631; 0.0488; 0.0000; -361.5162; 0.1940
333.9181; 3174.0386; 0.0488; 0.0000; -361.5162; 0.1940
334.2180; 3442.0876; 0.0325; 0.0000; -361.5382; 0.1940
334.5180; 3696.5522; 0.0488; 16.0000; -361.5162; 0.1940
334.8180; 3936.4285; 0.0000; 0.0000; -361.5162; 0.1940
335.1180; 4160.7690; 0.0488; -16.0000; -361.5382; 0.1940
335.4180; 4368.6895; 0.0814; -16.0000; -361.5382; 0.1940
335.7180; 4559.3687; 0.0000; 0.0000; -361.5382; 0.1940
336.0180; 4732.0537; 0.0325; 0.0000; -361.5162; 0.1940
336.3180; 4886.0640; 0.0651; -12.0000; -361.5382; 0.1940
336.6180; 5020.7910; 0.0488; -16.0000; -361.5382; 0.1940
336.9179; 67.8566; 0.0325; 16.0000; -361.5162; 0.1940
337.2179; 744.0675; 0.6997; 1974.0000; -15.4697; -0.0176
337.5179; 1408.5438; 1.6760; 1016.0000; 491.0529; 0.1058
337.8179; 2050.8062; 1.1879; 1811.0000; 986.9401; 0.7408
338.1179; 2660.7263; 0.8787; 1694.0000; 1464.0396; 1.7110
338.4179; 3228.6851; 0.6997; 1260.0000; 1918.4618; 2.8575
338.7179; 3745.7258; 1.8225; 1591.0000; 2386.6838; 4.3215
339.0179; 4203.6943; 1.3669; 1006.0000; 2880.5713; 6.0325
339.3178; 4595.3682; 1.3994; 2134.0000; 3355.8469; 7.9551
339.6178; 4914.5703; 1.6109; 1903.0000; 3893.6824; 10.2129
339.9178; 5156.2671; 1.5947; 1973.0000; 4417.7622; 12.6118
340.2178; 5316.6465; 1.0414; -186.0000; 4923.9990; 14.8696
340.5178; 5393.1792; 1.0251; -6.0000; 5024.3325; 15.3282
340.8178; 5384.6587; 0.8787; -65.0000; 5033.7153; 15.3282
341.1178; 5291.2183; 0.9926; -238.0000; 4957.9712; 14.9225
341.4178; 5114.3306; 0.3417; -173.0000; 4802.4829; 14.0935
341.7177; 4856.7861; 0.6021; -366.0000; 4568.7896; 12.8940
342.0177; 4522.6460; -0.1302; -791.0000; 4267.7896; 11.3771
342.3177; 4117.1802; -0.0651; -1789.0000; 3900.9778; 9.6132
342.6177; 3646.7830; -0.0163; -1200.0000; 3440.7764; 7.6553
342.9177; 3118.8730; -0.8624; -1820.0000; 2965.5447; 5.7326
343.2177; 2541.7759; -1.1065; -2219.0000; 2421.1829; 3.7924
343.5177; 1924.5929; -1.2041; -1624.0000; 1887.8960; 2.2754
343.8177; 1277.0575; -1.0902; -1667.0000; 1318.4618; 0.9701
344.1176; 609.3818; -1.3994; -1733.0000; 814.9496; 0.2646
344.4176; -67.9043; -0.6021; -1263.0000; 337.8282; 0.0000
344.7176; -744.1194; -0.8624; -2087.0000; -119.2089; 0.1940
345.0176; -1408.5941; -1.4645; -1187.0000; -631.0493; 0.8643
345.3176; -2050.8494; -1.3669; -1470.0000; -1071.2983; 1.7815
345.6176; -2660.7622; -1.9038; -1329.0000; -1515.8762; 2.9457
345.9176; -3228.7139; -1.3994; -1487.0000; -2026.6837; 4.5685
346.2176; -3745.7476; -1.5947; -944.0000; -2563.8381; 6.4558
346.5175; -4203.7100; -1.4645; -2072.0000; -3043.5525; 8.5019
346.8175; -4595.3784; -2.3432; -1779.0000; -3603.9553; 10.8656
347.1175; -4914.5762; -1.7086; -1885.0000; -4155.2388; 13.4408
347.4175; -5156.2695; -2.3269; -2432.0000; -4687.5371; 16.1925
347.7175; -5316.6470; -2.2618; -1472.0000; -5264.6182; 19.1206
348.0175; -5393.1792; -1.6760; -113.0000; -5742.4209; 21.5547
348.3175; -5384.6592; -1.3506; 59.0000; -5753.6934; 21.5547
348.6175; -5291.2217; -1.0089; 344.0000; -5679.7070; 21.0961
348.9174; -5114.3394; -0.4231; 120.0000; -5522.6807; 20.1789
349.2174; -4856.8027; -0.8462; 899.0000; -5291.4482; 18.7854
349.5174; -4522.6729; -0.6672; 1404.0000; -4982.7358; 17.0215
349.8174; -4117.2188; 0.1464; 589.0000; -4605.9038; 15.0813
350.1174; -3646.8350; -0.3905; 1400.0000; -4159.7876; 12.7529
350.4174; -3118.9392; 0.5533; 1461.0000; -3690.7087; 10.5481
350.7174; -2541.8569; 0.1464; 2327.0000; -3211.1482; 8.3785
351.0174; -1924.6890; 1.0251; 1676.0000; -2616.0483; 6.0678
351.3174; -1277.1678; 0.2604; 1998.0000; -2080.6299; 4.1981
351.6173; -609.5054; 1.1391; 1308.0000; -1575.2720; 2.6988
351.9173; 67.7691; 0.4556; 1918.0000; -1040.2710; 1.4464
352.2173; 743.9749; 0.6509; 1150.0000; -465.4752; 0.5468
352.5173; 1408.4480; 0.8299; 1800.0000; 110.8149; 0.1764
352.8173; 2050.7095; 1.4482; 1034.0000; 671.3276; 0.4057
353.1173; 2660.6436; 0.7160; 1506.0000; 1088.1084; 0.9878
353.4173; 3228.6218; 1.4157; 1042.0000; 1616.1875; 2.0814
353.7173; 3745.6807; 1.2204; 1531.0000; 2080.5420; 3.3690
354.0172; 4203.6650; 1.8225; 872.0000; 2649.9541; 5.1682
354.3172; 4595.3521; 1.2041; 1616.0000; 3089.0166; 6.8439
354.6172; 4914.5645; 1.8713; 1712.0000; 3563.5671; 8.7665
354.9172; 5156.2676; 1.4645; 1395.0000; 4088.4160; 10.9890
355.2172; 5316.6494; 2.0828; 613.0000; 4630.0752; 13.4937
355.5172; 5393.1812; 1.0577; -197.0000; 5024.0469; 15.2929
355.8172; 5384.6548; 0.8624; -49.0000; 5033.7153; 15.3106
356.1172; 5291.2056; 1.0414; -189.0000; 4958.0151; 14.9049
356.4171; 5114.3071; 0.3580; -101.0000; 4802.6367; 14.0935
356.7171; 4856.7490; 0.2115; 63.0000; 4567.4272; 12.9293
357.0171; 4522.5938; -0.2604; -900.0000; 4267.2183; 11.3418
357.3171; 4117.1113; 0.0163; -1739.0000; 3900.5164; 9.6132
357.6171; 3646.6968; -0.0814; -1115.0000; 3440.0732; 7.6553
357.9171; 3118.7688; -0.6183; -1354.0000; 2982.6406; 5.8385
358.2171; 2541.6536; -0.5207; -1893.0000; 2417.9526; 3.8276
358.5171; 1924.4534; -0.3417; -1838.0000; 1914.2208; 2.3283
358.8170; 1276.9019; -0.8299; -2005.0000; 1383.7905; 1.1289
359.1170; 609.2120; -0.5207; -1805.0000; 870.6098; 0.3881
359.4170; -68.0859; -0.1953; -1322.0000; 372.4153; 0.0882
359.7170; -744.3101; -1.1228; -1610.0000; -85.6107; 0.2469
360.0170; -1408.7955; -1.1391; -1689.0000; -600.0220; 0.8819
360.3170; -2051.0623; -1.2692; -1917.0000; -1066.9694; 1.8344
360.6170; -2660.9812; -1.4645; -1446.0000; -1576.0410; 3.1750
360.9170; -3228.9329; -0.7160; -1218.0000; -2101.7908; 4.8154
361.2169; -3745.9602; -1.3018; -1639.0000; -2557.5315; 6.4911
361.5169; -4203.9087; -1.4157; -1987.0000; -3095.9824; 8.6783
361.8169; -4595.5557; -1.6923; -1818.0000; -3678.0737; 11.1654
362.1169; -4914.7251; -1.8550; -1380.0000; -4122.8271; 13.2115
362.4169; -5156.3828; -2.1642; -1579.0000; -4630.4487; 15.7515
362.7169; -5316.7173; -1.9201; -2161.0000; -5106.5371; 18.2915
363.0169; -5393.2002; -2.1154; -2235.0000; -5666.6543; 21.3254
363.3169; -5384.6255; -1.2855; 56.0000; -5753.6274; 21.5194
363.6169; -5291.1279; -1.0251; 384.0000; -5679.8169; 21.0432
363.9168; -5114.1826; -0.3905; -4.0000; -5522.9443; 20.1436
364.2168; -4856.5796; -0.8136; 1075.0000; -5292.4814; 18.7501
364.5168; -4522.3818; -0.7648; 1093.0000; -4980.5386; 17.0039
364.8168; -4116.8604; 0.0651; 539.0000; -4605.8818; 15.0813
365.1168; -3646.4106; -0.3417; 1568.0000; -4160.5127; 12.7176
365.4168; -3118.4519; 0.3580; 1104.0000; -3699.5422; 10.6010
365.7168; -2541.3113; 0.2929; 2015.0000; -3255.8433; 8.5725
366.0168; -1924.0908; 0.0814; 1432.0000; -2722.0730; 6.4911
366.3167; -1276.5249; 0.9112; 1867.0000; -2197.4436; 4.5861
366.6167; -608.8265; 1.7411; 2064.0000; -1658.5753; 2.8928
366.9167; 68.4739; 0.5207; 1522.0000; -1177.4987; 1.7463
367.2167; 744.6944; 0.3905; 1278.0000; -680.7105; 0.8467
367.5167; 1409.1700; 0.9275; 1994.0000; -205.5008; 0.3175
367.8167; 2051.4211; 0.4393; 1108.0000; 339.8279; 0.1940
368.1167; 2661.3188; 0.6346; 1790.0000; 817.8063; 0.5997
368.4167; 3229.2439; 1.1716; 2271.0000; 1408.0498; 1.6581
368.7166; 3746.2395; 1.1716; 1970.0000; 2007.4785; 3.1750
369.0166; 4204.1411; 1.0089; 1255.0000; 2465.8340; 4.5508
369.3166; 4595.7280; 1.2855; 1075.0000; 2966.3799; 6.2971
369.6166; 4914.8428; 1.2041; 803.0000; 3496.9419; 8.3961
369.9166; 5156.4546; 1.7411; 1667.0000; 4006.4312; 10.6539
370.2166; 5316.7520; 1.5133; 1720.0000; 4523.1055; 13.0704
370.5166; 5393.2080; 2.0666; 116.0000; 4992.1626; 15.2224
370.8166; 5384.6172; 0.8787; -71.0000; 5033.6274; 15.3106
371.1165; 5291.1143; 1.0740; -219.0000; 4957.7515; 14.8872
371.4165; 5114.1743; 0.4068; -82.0000; 4802.5708; 14.0758
371.7165; 4856.5874; 0.1302; 10.0000; 4567.2515; 12.8940
372.0165; 4522.4150; -0.3254; -802.0000; 4267.9653; 11.3418
372.3165; 4116.9277; -0.0488; -1562.0000; 3899.4617; 9.6485
372.6165; 3646.5190; -0.0325; -1223.0000; 3441.6113; 7.6553
372.9165; 3118.6072; -0.3254; -1454.0000; 2939.5935; 5.6621
373.2165; 2541.5171; -0.3580; -1115.0000; 2483.9626; 4.0746
373.5164; 1924.3491; -0.4393; -1702.0000; 2019.6960; 2.6282
373.8164; 1276.8354; -0.0488; -1746.0000; 1501.2196; 1.3758
374.1164; 609.1869; -1.1065; -1599.0000; 944.9698; 0.4939
374.4164; -68.0681; -1.0902; -1761.0000; 415.7700; 0.1058
374.7164; -744.2497; -0.7160; -1260.0000; -91.7634; 0.2469
375.0164; -1408.6949; -0.8624; -1054.0000; -582.0472; 0.8467
375.3164; -2050.9260; -0.6509; -1170.0000; -1028.1853; 1.7110
375.6164; -2660.8154; -1.2855; -1807.0000; -1526.2260; 3.0339
375.9164; -3228.7458; -1.9201; -1271.0000; -2020.6848; 4.5332
376.2163; -3745.7607; -1.0902; -926.0000; -2464.1201; 6.0854
376.5163; -4203.7080; -1.7737; -1825.0000; -2934.2759; 7.9904
376.8163; -4595.3652; -1.3018; -1652.0000; -3427.7019; 10.0365
377.1163; -4914.5566; -1.6598; -1106.0000; -3947.2991; 12.3296
377.4163; -5156.2495; -1.6598; -1983.0000; -4447.2295; 14.8343
377.7163; -5316.6313; -2.0015; -1966.0000; -5007.5005; 17.7094
378.0163; -5393.1733; -1.9364; -1540.0000; -5543.2485; 20.6022
378.3163; -5384.6689; -1.3506; 53.0000; -5753.6055; 21.5018
378.6162; -5291.2524; -0.9763; 358.0000; -5679.6851; 21.0256
378.9162; -5114.3960; -0.3092; -71.0000; -5523.1641; 20.1260
379.2162; -4856.8892; -0.3417; 72.0000; -5286.5703; 18.7854
379.5162; -4522.7925; -0.7485; 1419.0000; -4982.4502; 16.9686
379.8162; -4117.3745; -0.4556; 880.0000; -4608.0791; 15.0107
380.1162; -3647.0283; -0.5370; 1636.0000; -4160.8862; 12.7176
380.4162; -3119.1709; 0.1464; 1520.0000; -3698.4875; 10.5481
380.7162; -2542.1265; -0.0814; 1042.0000; -3252.7009; 8.6431
381.0161; -1924.9944; 0.4393; 1671.0000; -2736.6196; 6.5087
381.3161; -1277.5063; 1.2530; 873.0000; -2208.4087; 4.6919
381.6161; -609.8730; 0.7485; 1786.0000; -1685.8451; 2.9986
381.9161; 67.3776; 1.1391; 1279.0000; -1211.2947; 1.8344
382.2161; 743.5657; 0.9112; 1086.0000; -716.9676; 0.9172
382.5161; 1408.0283; 0.7160; 1377.0000; -275.9055; 0.3881
382.8161; 2050.2874; 0.8462; 1774.0000; 166.1454; 0.1940
383.1161; 2660.2146; 0.7160; 1241.0000; 615.3818; 0.3704
383.4160; 3228.1921; 1.0251; 1577.0000; 1069.6942; 0.9701
383.7160; 3745.2634; 1.0414; 834.0000; 1521.1940; 1.8521
384.0160; 4203.2744; 1.2041; 1888.0000; 1963.0251; 3.0339
384.3160; 4595.0024; 1.2204; 1557.0000; 2460.9778; 4.5508
384.6160; 4914.2705; 1.6598; 1367.0000; 2924.7830; 6.1736
384.9160; 5156.0439; 1.3669; 1299.0000; 3410.4963; 8.0433
385.2160; 5316.5103; 1.4320; 1591.0000; 3941.6077; 10.3364
385.5160; 5393.1387; 1.7411; 1860.0000; 4428.9473; 12.6118
385.8159; 5384.7212; 2.1317; 495.0000; 4995.5244; 15.2400
386.1159; 5291.3901; 1.1716; -179.0000; 4958.2568; 14.9049
386.4159; 5114.6177; 0.7811; -509.0000; 4802.5708; 14.0582
386.7159; 4857.1909; 0.6997; -93.0000; 4568.3062; 12.8940
387.0159; 4523.1699; -0.0651; -1134.0000; 4264.9990; 11.3242
387.3159; 4117.8213; -0.1627; -915.0000; 3891.0896; 9.6132
387.6159; 3647.5376; -0.0488; -1163.0000; 3440.6445; 7.6553
387.9159; 3119.7346; -0.9601; -1560.0000; 2976.3999; 5.7856
388.2159; 2542.7356; -1.0740; -1480.0000; 2436.2791; 3.9335
388.5158; 1925.6395; -0.5858; -1983.0000; 1923.8674; 2.3812
388.8158; 1278.1774; -0.8950; -2013.0000; 1323.3181; 1.0407
389.1158; 610.5592; -0.9438; -1847.0000; 773.5507; 0.3175
389.4158; -66.6870; -0.1302; -1436.0000; 296.1655; 0.1235
389.7158; -742.8817; -0.6672; -878.0000; -172.0784; 0.3351
390.0158; -1407.3616; -0.0325; -1491.0000; -604.2849; 0.9172
390.3158; -2049.6484; -1.3343; -907.0000; -1065.5851; 1.7992
390.6158; -2659.6135; -1.3180; -2112.0000; -1594.1256; 3.2808
390.9157; -3227.6384; -1.2204; -1998.0000; -2099.6155; 4.8507
391.2157; -3744.7659; -1.4970; -1481.0000; -2553.2026; 6.4382
391.5157; -4202.8408; -1.5133; -1992.0000; -3026.9402; 8.3608
391.8157; -4594.6396; -1.7249; -1102.0000; -3554.2722; 10.5304
392.1157; -4913.9844; -2.0828; -2014.0000; -4105.4897; 13.1586
392.4157; -5155.8389; -2.2130; -1371.0000; -4632.0747; 15.6810
392.7157; -5316.3892; -2.0991; -2143.0000; -5146.5078; 18.4856
393.0157; -5393.1040; -2.3920; -52.0000; -5710.2070; 21.3254
393.3156; -5384.7729; -1.3343; 61.0000; -5753.7593; 21.4665
393.6156; -5291.5278; -0.9438; 337.0000; -5680.1025; 21.0079
393.9156; -5114.8389; -0.4882; -9.0000; -5523.2080; 20.1083
394.2156; -4857.4927; -0.7973; 619.0000; -5289.9102; 18.7149
394.5156; -4523.5469; -0.7811; 1318.0000; -4982.4722; 16.9510
394.8156; -4118.2681; 0.0814; 471.0000; -4605.1348; 15.0460
395.1156; -3648.0466; 0.6509; 1477.0000; -4184.6182; 12.8235
395.4156; -3120.2983; 0.6672; 1219.0000; -3693.1038; 10.5128
395.7155; -2543.3450; 0.2441; 1525.0000; -3263.7319; 8.6254
396.0155; -1926.2847; 0.5370; 1273.0000; -2794.0598; 6.7910
396.3155; -1278.8483; 0.2278; 1095.0000; -2340.3625; 5.1329
396.6155; -611.2454; 0.6672; 1782.0000; -1828.7639; 3.4219
396.9155; 65.9965; 0.8136; 1057.0000; -1358.7181; 2.2049
